City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Goure,NE,2020-11-19 05:39:14,13.98,10.27,69.01,31,0,8.99
307,Rennes,FR,2020-11-19 05:39:14,48.17,-1.67,44.6,87,0,9.17
308,Bela,IN,2020-11-19 05:39:14,25.93,81.98,82.51,31,44,7.76
309,Jiangyou,CN,2020-11-19 05:39:14,31.77,104.72,65.55,40,84,5.75
310,Gold Coast,AU,2020-11-19 05:38:56,-28.0,153.43,77.0,53,75,14.99
311,Upernavik,GL,2020-11-19 05:39:15,72.79,-56.15,29.88,88,100,6.87
312,Sandnessjoen,NO,2020-11-19 05:39:15,66.02,12.63,28.4,63,20,10.29
313,Weiser,US,2020-11-19 05:39:15,44.25,-116.97,46.4,70,1,11.41
314,Camacha,PT,2020-11-19 05:39:16,33.08,-16.33,62.6,77,40,13.87
315,Port Lincoln,AU,2020-11-19 05:34:25,-34.73,135.87,68.0,61,40,15.23
316,Darab,IR,2020-11-19 05:39:16,28.75,54.54,63.41,32,0,1.7
317,Taltal,CL,2020-11-19 05:39:16,-25.4,-70.48,56.03,75,26,1.92
318,Lincoln,US,2020-11-19 05:36:05,40.8,-96.67,62.6,39,1,16.11
319,Gat,IL,2020-11-19 05:39:17,31.61,34.76,61.0,76,0,2.24
320,Mizque,BO,2020-11-19 05:39:17,-17.94,-65.34,60.76,73,82,4.81
321,Chumikan,RU,2020-11-19 05:39:17,54.72,135.31,11.48,87,0,22.5
322,Balite,PH,2020-11-19 05:39:17,15.65,120.64,91.4,52,75,11.41
323,Aswan,EG,2020-11-19 05:39:18,24.09,32.91,67.93,37,0,8.1
324,Severo-Kurilsk,RU,2020-11-19 05:39:18,50.68,156.12,29.97,92,95,35.97
325,Babanka,UA,2020-11-19 05:39:18,48.71,30.45,29.71,94,0,8.57
326,Muisne,EC,2020-11-19 05:39:18,0.6,-80.03,73.15,82,98,5.17
327,Hovd,MN,2020-11-19 05:39:19,48.01,91.64,15.51,68,98,3.6
328,Heishan,CN,2020-11-19 05:39:19,41.69,122.11,26.51,91,100,23.8
329,Lata,PT,2020-11-19 05:39:19,40.16,-8.33,57.0,90,32,1.01
330,Kaeo,NZ,2020-11-19 05:39:19,-35.1,173.78,66.99,55,69,7.0
331,Am Timan,TD,2020-11-19 05:39:19,11.03,20.28,74.84,32,49,4.88
332,Zamoly,HU,2020-11-19 05:39:20,47.32,18.41,43.0,94,1,5.1
333,Petropavlovsk-Kamchatskiy,RU,2020-11-19 05:39:20,53.05,158.65,28.4,50,40,8.95
334,Adrar,MR,2020-11-19 05:39:20,20.5,-10.07,67.19,26,0,10.31
335,Formosa,AR,2020-11-19 05:39:20,-26.18,-58.18,64.4,72,0,5.82
336,Souillac,MU,2020-11-19 05:39:21,-20.52,57.52,77.0,57,20,10.29
337,Rabo De Peixe,PT,2020-11-19 05:39:21,37.8,-25.58,57.2,62,75,5.82
338,Basoko,CD,2020-11-19 05:35:04,1.24,23.62,75.9,81,89,3.51
339,Baturyn,UA,2020-11-19 05:39:21,51.35,32.88,27.72,94,77,11.68
340,Verkhoyansk,RU,2020-11-19 05:39:22,67.54,133.38,-3.91,86,100,3.29
341,Cabo San Lucas,MX,2020-11-19 05:39:22,22.89,-109.91,75.2,57,5,5.82
342,Ludza,LV,2020-11-19 05:39:22,56.55,27.72,47.05,82,100,17.63
343,Issenye,TZ,2020-11-19 05:39:22,-2.0,34.33,71.85,72,33,4.45
344,Rathdrum,US,2020-11-19 05:39:23,47.81,-116.89,42.8,75,90,11.41
345,Torbay,CA,2020-11-19 05:35:19,47.67,-52.73,33.01,92,90,5.82
346,Batouri,CM,2020-11-19 05:39:23,4.43,14.37,70.23,66,93,1.88
347,Touros,BR,2020-11-19 05:39:24,-5.2,-35.46,77.0,88,20,5.82
348,Rafraf,TN,2020-11-19 05:39:24,37.19,10.18,64.4,88,75,10.29
349,Qaqortoq,GL,2020-11-19 05:39:24,60.72,-46.03,41.0,35,100,18.34
350,Kieta,PG,2020-11-19 05:39:24,-6.22,155.63,83.28,72,97,4.0
351,Kununurra,AU,2020-11-19 05:37:19,-15.77,128.73,102.2,26,32,9.17
352,Nanortalik,GL,2020-11-19 05:39:25,60.14,-45.24,31.98,98,100,13.76
353,Shar,KZ,2020-11-19 05:39:25,49.59,81.05,11.44,85,0,1.14
354,Barcelos,PT,2020-11-19 05:38:00,41.54,-8.62,62.01,77,0,9.17
355,Rio Grande,BR,2020-11-19 05:37:50,-32.03,-52.1,55.99,96,96,3.31
356,Lamballe,FR,2020-11-19 05:39:26,48.47,-2.51,46.99,94,15,1.01
357,Agua Verde,MX,2020-11-19 05:39:26,22.9,-106.05,77.0,88,5,4.7
358,Charters Towers,AU,2020-11-19 05:39:26,-20.1,146.27,88.97,32,30,17.58
359,Port Blair,IN,2020-11-19 05:39:08,11.67,92.75,84.72,67,90,15.61
360,Byron Bay,AU,2020-11-19 05:38:38,-28.65,153.62,75.99,57,40,13.87
361,San Antonio,US,2020-11-19 05:39:10,29.42,-98.49,64.0,82,1,8.05
362,Abu Samrah,SY,2020-11-19 05:39:27,35.3,37.18,56.37,47,90,8.95
363,Mandalgovi,MN,2020-11-19 05:39:27,45.76,106.27,22.55,89,47,15.43
364,Saint-Joseph,RE,2020-11-19 05:39:28,-21.37,55.62,77.0,57,90,12.75
365,Varniai,LT,2020-11-19 05:39:28,55.74,22.36,50.0,87,90,19.46
366,Farafangana,MG,2020-11-19 05:39:28,-22.82,47.83,77.63,66,36,9.89
367,Thinadhoo,MV,2020-11-19 05:34:47,0.53,72.93,82.09,76,80,9.26
368,Wahiawa,US,2020-11-19 05:38:23,21.5,-158.02,78.8,88,75,3.36
369,Kaffrine,SN,2020-11-19 05:39:29,14.11,-15.55,74.08,20,62,9.04
370,Cedar City,US,2020-11-19 05:39:29,37.68,-113.06,51.8,40,1,10.29
371,Campbell River,CA,2020-11-19 05:35:09,50.02,-125.24,41.0,100,90,2.24
372,Waingapu,ID,2020-11-19 05:39:30,-9.66,120.26,92.1,46,0,10.89
373,Pen,IN,2020-11-19 05:39:30,18.75,73.08,89.6,55,40,5.82
374,Posse,BR,2020-11-19 05:35:09,-14.09,-46.37,67.66,90,100,3.24
375,Malgrat De Mar,ES,2020-11-19 05:39:30,41.65,2.74,55.0,100,75,2.98
376,Osmena,PH,2020-11-19 05:39:30,10.52,119.93,83.75,80,80,15.93
377,Akcakoca,TR,2020-11-19 05:39:31,41.09,31.12,52.23,77,96,10.89
378,Phangnga,TH,2020-11-19 05:39:31,8.45,98.53,87.8,70,20,5.82
379,Te Anau,NZ,2020-11-19 05:39:31,-45.42,167.72,62.96,43,49,2.39
380,Otjimbingwe,NA,2020-11-19 05:39:32,-22.35,16.13,73.78,23,40,0.92
381,Muros,ES,2020-11-19 05:39:32,42.78,-9.06,53.01,93,75,12.75
382,Gobabis,NA,2020-11-19 05:39:32,-22.45,18.97,66.2,37,99,1.12
383,Kudahuvadhoo,MV,2020-11-19 05:39:33,2.67,72.89,82.49,72,67,9.42
384,Jardim,BR,2020-11-19 05:35:03,-21.48,-56.14,62.31,92,21,4.92
385,Virginia Beach,US,2020-11-19 05:38:38,36.85,-75.98,41.0,60,1,3.36
386,Mangan,IN,2020-11-19 05:39:33,27.52,88.53,69.66,32,30,6.87
387,Mercedes,AR,2020-11-19 05:39:14,-34.65,-59.43,59.0,90,0,7.0
388,Carballo,ES,2020-11-19 05:38:15,43.21,-8.69,57.99,87,75,6.93
389,Fort Nelson,CA,2020-11-19 05:38:25,58.81,-122.7,1.4,91,40,2.35
390,Ancud,CL,2020-11-19 05:39:34,-41.87,-73.82,48.2,93,0,4.7
391,Grand-Lahou,CI,2020-11-19 05:39:34,5.14,-5.02,77.65,87,43,6.58
392,Esqueda,MX,2020-11-19 05:39:35,30.72,-109.58,59.29,48,0,2.75
393,Dingle,PH,2020-11-19 05:39:35,11.0,122.67,85.06,76,42,11.95
394,Ous,RU,2020-11-19 05:39:35,60.91,61.52,24.85,72,15,12.21
395,Acarau,BR,2020-11-19 05:39:06,-2.89,-40.12,77.81,84,88,11.77
396,Santa Maria Del Oro,MX,2020-11-19 05:39:36,25.93,-105.37,54.34,73,93,1.12
397,Flin Flon,CA,2020-11-19 05:39:36,54.77,-101.86,12.22,96,73,6.11
398,San Quintin,MX,2020-11-19 05:39:36,30.48,-115.95,63.05,82,0,8.1
399,Burnie,AU,2020-11-19 05:36:48,-41.07,145.92,70.0,33,95,8.99
400,La Ronge,CA,2020-11-19 05:35:54,55.1,-105.28,17.6,78,91,9.17
401,Eldorado,BR,2020-11-19 05:38:58,-23.79,-54.28,58.6,93,8,5.14
402,Caloundra,AU,2020-11-19 05:39:37,-26.8,153.13,78.01,63,22,5.99
403,Abu Dhabi,AE,2020-11-19 05:35:39,24.47,54.37,82.4,51,20,9.17
404,Chuy,UY,2020-11-19 05:39:37,-33.7,-53.46,58.66,86,65,5.1
405,Yuancheng,CN,2020-11-19 05:39:38,36.65,107.79,42.46,60,51,2.57
406,Hobyo,SO,2020-11-19 05:39:38,5.35,48.53,81.97,66,8,19.33
407,Leninskoye,KZ,2020-11-19 05:39:38,41.76,69.39,15.8,92,75,4.7
408,Richards Bay,ZA,2020-11-19 05:39:38,-28.78,32.04,71.17,87,100,12.71
409,Ransang,PH,2020-11-19 05:39:39,8.96,117.58,86.43,67,100,5.84
410,Mahdalynivka,UA,2020-11-19 05:39:39,48.92,34.92,28.4,79,90,6.71
411,San Jeronimo,PE,2020-11-19 05:39:39,-11.95,-75.28,51.08,70,98,0.31
412,Noumea,NC,2020-11-19 05:39:39,-22.28,166.46,84.2,51,0,14.99
413,Beyneu,KZ,2020-11-19 05:39:40,45.32,55.2,24.58,74,0,5.19
414,Amapa,BR,2020-11-19 05:39:40,1.0,-52.0,69.8,99,100,1.57
415,Deniliquin,AU,2020-11-19 05:39:40,-35.53,144.97,95.0,13,100,9.82
416,Bandarbeyla,SO,2020-11-19 05:39:41,9.49,50.81,79.38,64,73,23.2
417,Pisco,PE,2020-11-19 05:39:28,-13.7,-76.22,60.8,82,0,3.36
418,Tyumentsevo,RU,2020-11-19 05:39:41,53.32,81.5,12.13,93,100,11.39
419,Porto-Vecchio,FR,2020-11-19 05:39:41,41.59,9.28,51.8,100,90,3.36
420,Buchanan,LR,2020-11-19 05:39:41,5.88,-10.05,77.94,86,99,5.61
421,Veinticinco De Mayo,AR,2020-11-19 05:39:25,-35.43,-60.17,55.99,91,0,1.99
422,Kemijarvi,FI,2020-11-19 05:39:42,66.71,27.43,32.59,97,100,8.32
423,Guerrero Negro,MX,2020-11-19 05:39:42,27.98,-114.06,65.95,84,0,9.64
424,Bontang,ID,2020-11-19 05:39:42,0.13,117.5,85.42,66,93,8.1
425,Half Moon Bay,US,2020-11-19 05:39:43,37.46,-122.43,55.4,100,75,3.36
426,Ponta Do Sol,PT,2020-11-19 05:39:43,32.67,-17.1,62.6,72,40,12.75
427,Itarema,BR,2020-11-19 05:39:43,-2.92,-39.92,78.01,83,81,11.83
428,Turayf,SA,2020-11-19 05:39:43,31.67,38.66,50.0,71,0,13.87
429,Sanming,CN,2020-11-19 05:39:43,26.25,117.62,88.38,44,14,4.76
430,Kristiinankaupunki,FI,2020-11-19 05:39:44,62.27,21.38,50.23,81,100,32.99
431,George Town,MY,2020-11-19 05:39:02,5.41,100.34,86.0,79,40,9.17
432,Emerald,AU,2020-11-19 05:39:44,-23.53,148.17,95.0,26,40,17.22
433,Broken Hill,AU,2020-11-19 05:39:33,-31.95,141.43,98.6,4,2,9.17
434,Atbasar,KZ,2020-11-19 05:39:45,51.8,68.33,17.55,96,91,7.83
435,Shonguy,RU,2020-11-19 05:39:45,68.75,33.15,33.8,94,75,4.47
436,Lompoc,US,2020-11-19 05:35:34,34.64,-120.46,55.4,100,90,4.7
437,Tilichiki,RU,2020-11-19 05:39:46,60.47,166.1,5.99,93,100,3.4
438,Auki,SB,2020-11-19 05:39:46,-8.77,160.7,83.79,76,92,4.9
439,Bulata,PH,2020-11-19 05:39:46,9.86,122.4,85.84,74,7,13.29
440,Lichuan,CN,2020-11-19 05:39:46,30.3,108.85,53.22,97,100,1.1
441,Pesochnoye,RU,2020-11-19 05:39:47,58.01,39.18,35.71,89,100,14.83
442,Krasnyye Baki,RU,2020-11-19 05:39:47,57.13,45.16,26.74,94,100,13.98
443,Novopskov,UA,2020-11-19 05:39:47,49.55,39.09,15.22,95,0,6.11
444,Prado,BR,2020-11-19 05:39:47,-17.34,-39.22,76.69,86,100,11.77
445,Katangli,RU,2020-11-19 05:39:48,51.71,143.23,20.64,79,1,13.35
446,Qidong,CN,2020-11-19 05:39:48,31.81,121.66,73.0,64,82,10.6
447,Kayes,ML,2020-11-19 05:39:48,14.0,-11.0,70.2,23,65,3.56
448,Almendralejo,ES,2020-11-19 05:39:48,38.68,-6.41,52.0,94,16,7.0
449,Klaksvik,FO,2020-11-19 05:39:48,62.23,-6.59,33.8,74,99,17.22
450,Ilhabela,BR,2020-11-19 05:39:49,-23.78,-45.36,68.74,90,100,5.17
451,Nobres,BR,2020-11-19 05:39:49,-14.72,-56.33,73.89,93,98,3.27
452,Kharovsk,RU,2020-11-19 05:39:49,59.96,40.19,37.85,91,100,14.85
453,Laguna,US,2020-11-19 05:39:49,38.42,-121.42,53.6,81,1,8.05
454,Fensmark,DK,2020-11-19 05:39:50,55.28,11.8,50.0,81,92,10.29
455,Hauterive,FR,2020-11-19 05:39:50,46.09,3.45,57.2,66,75,11.41
456,Sohag,EG,2020-11-19 05:39:25,26.56,31.69,57.2,82,0,6.93
457,Khani,GE,2020-11-19 05:39:50,41.96,42.96,44.6,87,90,14.99
458,Guarapari,BR,2020-11-19 05:39:51,-20.67,-40.5,75.2,88,75,8.05
459,Toora-Khem,RU,2020-11-19 05:39:51,52.47,96.11,11.82,80,81,1.14
460,Aripuana,BR,2020-11-19 05:39:51,-9.17,-60.63,72.77,98,100,1.34
461,Saint-Ambroise,CA,2020-11-19 05:39:51,48.55,-71.33,21.2,62,90,8.05
462,Inirida,CO,2020-11-19 05:39:51,3.87,-67.92,74.7,95,23,3.38
463,Ichhawar,IN,2020-11-19 05:39:52,23.02,77.02,83.12,42,83,7.18
464,Sipe Sipe,BO,2020-11-19 05:39:52,-17.45,-66.38,66.2,45,71,10.29
465,Roald,NO,2020-11-19 05:39:52,62.58,6.13,33.8,69,100,21.92
466,Samandag,TR,2020-11-19 05:39:53,36.08,35.98,44.6,93,0,3.36
467,Gornopravdinsk,RU,2020-11-19 05:39:53,60.05,69.9,19.36,86,0,9.91
468,Inzer,RU,2020-11-19 05:39:53,54.22,57.56,20.46,88,0,2.08
469,Esmeraldas,BR,2020-11-19 05:39:27,-19.76,-44.31,71.6,83,0,4.7
470,Arandis,NA,2020-11-19 05:39:53,-22.42,14.97,57.99,91,1,5.99
471,Khangarh,PK,2020-11-19 05:39:54,29.92,71.16,66.2,45,0,4.7
472,Lethem,GY,2020-11-19 05:39:54,3.38,-59.8,75.61,77,100,10.92
473,Tessalit,ML,2020-11-19 05:39:54,20.2,1.01,61.21,32,49,5.75
474,Tabou,CI,2020-11-19 05:39:55,4.42,-7.35,78.46,86,28,7.61
475,Batemans Bay,AU,2020-11-19 05:39:55,-35.72,150.18,84.99,41,93,5.01
476,Patan,NP,2020-11-19 05:36:05,27.67,85.33,64.4,48,20,3.36
477,Plettenberg Bay,ZA,2020-11-19 05:39:55,-34.05,23.37,59.81,86,95,3.87
478,Husavik,IS,2020-11-19 05:39:55,66.04,-17.34,12.2,78,0,9.17
479,Tateyama,JP,2020-11-19 05:39:56,34.98,139.87,75.2,73,75,18.34
480,Mehamn,NO,2020-11-19 05:39:56,71.04,27.85,35.6,69,20,20.8
481,Filingue,NE,2020-11-19 05:39:56,14.35,3.32,70.61,27,0,8.57
482,Constitucion,CL,2020-11-19 05:39:57,-35.33,-72.42,53.49,79,62,7.25
483,Tanabe,JP,2020-11-19 05:39:57,33.73,135.37,69.8,88,75,9.17
484,Vung Tau,VN,2020-11-19 05:39:57,10.35,107.08,83.86,72,94,8.32
485,Aracuai,BR,2020-11-19 05:35:33,-16.85,-42.07,70.74,90,99,1.74
486,Basco,PH,2020-11-19 05:39:57,20.45,121.97,81.27,85,18,15.68
487,Rocha,UY,2020-11-19 05:39:58,-34.48,-54.33,54.43,88,44,3.83
488,Ahipara,NZ,2020-11-19 05:39:58,-35.17,173.17,61.09,66,6,10.85
489,Keningau,MY,2020-11-19 05:39:58,5.34,116.16,89.6,70,20,5.82
490,High Prairie,CA,2020-11-19 05:37:21,55.43,-116.49,5.0,77,84,8.05
491,Mezen,RU,2020-11-19 05:39:59,65.85,44.24,38.41,89,100,13.15
492,Alice Springs,AU,2020-11-19 05:37:06,-23.7,133.88,102.2,8,56,9.17
493,Champerico,GT,2020-11-19 05:39:59,14.3,-91.92,64.0,92,100,4.36
494,Port-Cartier,CA,2020-11-19 05:39:59,50.03,-66.87,19.4,78,20,8.05
495,Kavieng,PG,2020-11-19 05:40:00,-2.57,150.8,83.89,70,82,1.79
496,Itaituba,BR,2020-11-19 05:36:25,-4.28,-55.98,74.57,93,100,1.36
497,Gouyave,GD,2020-11-19 05:40:00,12.16,-61.73,80.6,83,20,13.87
498,Leh,IN,2020-11-19 05:40:00,34.17,77.58,24.04,73,97,4.16
499,Labuhan,ID,2020-11-19 05:40:00,-6.88,112.21,89.01,60,57,9.31
500,Gizo,SB,2020-11-19 05:40:01,-8.1,156.84,84.67,71,99,5.59
501,Moose Factory,CA,2020-11-19 05:40:01,51.26,-80.61,17.6,85,90,9.17
502,Tahta,EG,2020-11-19 05:40:01,26.77,31.5,60.26,75,0,8.59
503,Gohad,IN,2020-11-19 05:40:02,26.43,78.44,79.45,35,0,8.43
504,Bandar-E Anzali,IR,2020-11-19 05:40:02,37.47,49.46,51.8,93,90,8.84
505,Reyes,BO,2020-11-19 05:40:02,-14.32,-67.38,67.78,96,64,5.93
506,Dongsheng,CN,2020-11-19 05:40:03,39.82,109.98,29.1,85,0,14.83
507,Tupik,RU,2020-11-19 05:40:03,54.43,119.93,18.59,86,49,0.69
508,Metro,ID,2020-11-19 05:40:03,-5.11,105.31,89.44,57,76,5.14
509,Garissa,KE,2020-11-19 05:40:04,-0.45,39.64,82.76,62,58,6.31
510,Jutai,BR,2020-11-19 05:40:04,-5.18,-68.9,73.71,93,3,0.94
511,Paamiut,GL,2020-11-19 05:40:04,61.99,-49.67,34.99,86,100,21.85
512,Sinnar,SD,2020-11-19 05:40:04,13.57,33.57,81.07,26,0,13.0
513,Adelaide,AU,2020-11-19 05:37:58,-34.93,138.6,81.0,47,0,12.75
514,Barra Patuca,HN,2020-11-19 05:40:05,15.8,-84.28,76.57,86,92,3.06
515,Avera,US,2020-11-19 05:40:05,33.19,-82.53,37.4,62,1,3.36
516,Zhangjiakou,CN,2020-11-19 05:40:05,40.81,114.88,35.11,77,89,15.37
517,Santa Teresa,VE,2020-11-19 05:40:05,10.23,-66.66,68.0,87,69,1.36
518,Boyolangu,ID,2020-11-19 05:40:06,-8.12,111.89,87.15,65,44,9.17
519,Beringovskiy,RU,2020-11-19 05:40:06,63.05,179.32,35.6,83,6,22.97
520,Sao Joao Da Barra,BR,2020-11-19 05:40:06,-21.64,-41.05,73.29,91,98,8.43
521,Gazimurskiy Zavod,RU,2020-11-19 05:40:07,51.55,118.33,25.03,82,14,2.15
522,Khorixas,NA,2020-11-19 05:40:07,-20.37,14.97,70.92,26,98,1.45
523,Jinji,CN,2020-11-19 05:40:07,23.23,110.83,85.17,55,88,4.76
524,Panvel,IN,2020-11-19 05:40:07,18.98,73.1,89.6,55,40,5.82
525,Muhos,FI,2020-11-19 05:40:08,64.81,25.99,35.6,93,90,4.7
526,Batagay-Alyta,RU,2020-11-19 05:40:08,67.8,130.41,-3.89,85,94,2.35
527,Dalbandin,PK,2020-11-19 05:40:08,28.89,64.41,59.94,37,0,4.29
528,Serebryansk,KZ,2020-11-19 05:40:08,49.69,83.29,-5.8,83,20,2.24
529,Erzin,TR,2020-11-19 05:40:09,36.96,36.2,48.2,93,0,3.36
530,Melilla,ES,2020-11-19 05:40:09,35.29,-2.94,64.4,82,75,4.7
531,Porto Santo,PT,2020-11-19 05:40:09,33.07,-16.34,62.6,77,40,13.87
532,Makakilo City,US,2020-11-19 05:40:10,21.35,-158.09,78.8,74,1,9.17
533,Ostersund,SE,2020-11-19 05:40:10,63.18,14.64,30.2,100,90,11.41
534,Vanavara,RU,2020-11-19 05:40:10,60.34,102.28,8.17,93,100,8.19
535,Krasnoselkup,RU,2020-11-19 05:40:10,65.7,82.47,9.45,94,100,14.09
536,Debre Sina,ET,2020-11-19 05:40:11,9.85,39.77,55.35,41,0,7.72
537,Amahai,ID,2020-11-19 05:40:11,-3.33,128.92,84.63,73,24,5.64
538,Oranjestad,AW,2020-11-19 05:39:55,12.52,-70.03,80.6,83,75,5.82
539,Samarai,PG,2020-11-19 05:40:12,-10.62,150.67,81.68,82,56,12.66
540,Locri,IT,2020-11-19 05:40:12,38.24,16.26,61.0,87,20,5.82
541,Shimoda,JP,2020-11-19 05:40:12,34.67,138.95,75.2,64,20,16.11
542,Bol,TD,2020-11-19 05:40:12,13.46,14.71,73.17,39,10,16.33
543,Maine-Soroa,NE,2020-11-19 05:40:13,13.21,12.02,65.88,28,0,8.46
544,Jiehu,CN,2020-11-19 05:40:13,35.54,118.45,52.63,70,71,10.45
545,Antofagasta,CL,2020-11-19 05:36:34,-23.65,-70.4,60.8,72,75,4.7
546,Lixourion,GR,2020-11-19 05:40:13,38.2,20.43,57.81,69,0,7.99
547,Salvador,SV,2020-11-19 05:40:09,13.83,-88.92,73.4,94,90,3.36
548,Flagstaff,US,2020-11-19 05:40:14,35.2,-111.65,48.2,57,1,8.05
549,Hami,CN,2020-11-19 05:40:14,42.8,93.45,38.46,62,94,8.81
550,Pacifica,US,2020-11-19 05:40:14,37.61,-122.49,55.99,76,1,3.36
551,Darhan,MN,2020-11-19 05:40:14,49.49,105.92,20.17,94,100,10.02
552,Balancan,MX,2020-11-19 05:40:15,17.8,-91.53,71.64,96,97,6.8
553,Olafsvik,IS,2020-11-19 05:40:15,64.89,-23.71,31.12,91,61,8.19
554,San Diego De Los Banos,CU,2020-11-19 05:40:15,22.65,-83.37,71.04,87,96,8.5
